dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.012052	0.2949	0.081715	0.32361	0.059287	0.6904	0.33071	0.028747	0.014638	0.021692	0.0147	0.02504	0.049058	0.064145	0.058524	0.041612	0.036019	0.6904	0.18289	0.082753	-0.10014	0.037224	0.22243	0.32854	0.47848	0.66309	0.76664	0.46875	0.055604	0.14275	0.14899	0.16564	0.11514	0.021649	0.14029	0.028363	0.27909	0.12817	0.0080876	0.0030035	0.010575	0.0053723	0.0085929	0.008886	0.031522	0.011601	0.018736	0.0059747	0.12599	0.21006	0.082823	0.15491	0.061088	-0.12135	0.12532	-0.1092	0.13924	0.13538	0.061863	-0.11211	0.0972	-0.07703	-0.056983	-0.056491	0.14048	-0.13329	0.025962	0.13637	0.47587	0.37686	0.20507	0.51659	0.19145	0.10685	0.009807	0.26541	1.331	432
0.0081601	0.11383	0.12723	0.13465	0.40043	0.051377	0.013745	0.015309	0.024552	0.016461	0.015437	0.0084712	0.0094323	0.018764	0.013146	0.015048	0.0086996	0.40043	0.061488	0.037879	-0.023609	0.020633	0.084127	0.1569	0.28424	0.45593	0.43128	0.4375	0.071574	0.18538	0.22115	0.28439	0.044912	0.037143	0.022055	0.21486	0.0083143	0.0011925	0.0075325	0.0098199	0.0017585	0.0017279	0.0013067	0.0015175	0.0012148	0.0028644	0.00059681	0.0030798	0.2064	0.24767	0.2385	0.23189	0.14101	-0.13976	-0.11909	0.045274	-0.052694	-0.080937	0.13891	0.09255	0.11386	-0.12881	-0.13683	0.090002	-0.1048	0.12808	0.064677	0.016073	0.51298	0.38294	0.45587	0.44629	0.19385	0.072518	0.15068	0.13215	1.0174	320.5
0.0075901	0.16141	0.13608	0.20037	0.18512	0.088873	0.096833	0.087445	0.012706	0.023988	0.0075197	0.013157	0.011967	0.021289	0.0086226	0.010845	0.013606	0.20037	0.090798	0.034	-0.056798	0.023636	0.1209	0.21372	0.36856	0.57518	0.58254	0.33854	0.11811	0.24331	0.30769	0.33834	0.071865	0.060564	0.10003	0.09099	0.047672	0.034586	0.020265	0.002276	0.0017543	0.0017382	0.0013868	0.0059572	0.0034001	0.0017789	0.0010048	0.0066679	0.24522	0.25186	0.19918	0.23441	-0.13942	-0.044933	0.12108	0.14024	0.045589	0.074079	0.11605	0.1413	-0.10959	0.13064	-0.14141	0.12448	0.12985	0.045637	0.11296	0.14104	0.4073	0.33887	0.4331	0.39469	0.10101	0.062651	0.12124	0.097038	1.303	280.5
0.0068465	0.12303	0.13714	0.14722	0.15232	0.2138	0.10073	0.1166	0.00832	0.007779	0.025373	0.0056725	0.0095888	0.011126	0.011534	0.010503	0.011519	0.2138	0.043953	0.031222	-0.012731	0.020584	0.060164	0.11231	0.20364	0.32679	0.30872	0.81771	0.03127	0.13458	0.15185	0.25591	0.043884	0.031682	0.079661	0.071535	0.036899	0.014483	0.016544	0.0019889	0.00043474	0.0032886	0.0025885	0.0041851	0.00066781	0.0017544	0.0018194	0.0027393	0.19601	0.22286	0.2274	0.21632	-0.061656	0.098162	-0.12544	0.1404	0.0069832	-0.081315	0.13781	0.10024	-0.10939	0.10596	0.047005	0.086459	-0.14137	0.13467	0.14122	0.042396	0.58319	0.46803	0.51264	0.51846	0.2548	0.16387	0.19786	0.20323	1.0092	320.5
0.0093992	0.023326	0.015033	0.062697	0.39276	0.75567	0.56255	0.027835	0.047432	0.053603	0.011424	0.0161	0.038467	0.051693	0.022567	0.020244	0.02013	0.75567	0.25679	0.13895	-0.11784	0.02916	0.3279	0.53346	0.85144	1.2635	1.3878	0.22396	0.065451	0.27031	0.27243	0.30516	0.0079558	0.0076413	0.030898	0.19383	0.3783	0.27741	0.013683	0.023357	0.026415	0.0056207	0.0022841	0.0071988	0.0082938	0.0024669	0.0036418	0.0014158	0.035418	0.27021	0.068292	0.17326	-0.088181	0.10015	0.13688	0.1351	0.1177	0.1361	0.1401	0.13785	0.13695	0.1389	-0.084206	0.075889	0.092947	-0.056788	0.084272	0.055193	0.06929	0.40054	0.39682	0.75122	-0.042848	0.088706	0.14109	0.47965	0.63053	384.5
0.016285	0.061468	0.049576	0.031622	0.033298	0.29414	0.60357	0.32658	0.56496	0.40765	0.75342	0.49761	0.046126	0.048352	0.060271	0.033942	0.057741	0.75342	0.46165	0.22402	-0.23764	0.06753	0.49851	0.58135	0.67365	0.76651	0.83027	0.20833	0.082398	0.36789	0.39787	0.40574	0.024994	0.01728	0.016581	0.0055273	0.14469	0.29728	0.1613	0.27798	0.20074	0.37175	0.22032	0.0050783	0.02423	0.015052	0.0038033	0.0048297	0.064563	0.30176	0.040599	0.20979	-0.041582	-0.13342	0.067274	-0.13402	0.13919	0.13761	0.13414	0.13889	0.13784	0.13536	0.12956	-0.11193	0.11652	-0.13736	0.12356	0.10509	0.079922	0.14915	-0.048715	0.46022	-0.013331	-0.027544	-0.00098267	0.1534	1.3997	126
0.018294	0.015848	0.020058	0.16566	0.69339	0.67265	0.57121	0.35666	0.043829	0.0046935	0.013749	0.020979	0.029544	0.053686	0.046488	0.025362	0.04979	0.69339	0.20734	0.1418	-0.065542	0.052276	0.23563	0.3042	0.38918	0.48397	0.55545	0.52083	0.058953	0.066067	0.12657	0.14532	0.0046709	0.0055376	0.02237	0.12784	0.30711	0.31674	0.14254	0.018134	0.00036213	0.0072472	0.0051242	0.0060765	0.0090443	0.006273	0.0063246	0.0091025	0.041608	0.27339	0.14439	0.18895	-0.044784	0.13999	0.070713	-0.14056	0.0061019	0.017137	0.0023994	-0.042623	0.13752	0.06212	0.13209	0.14115	0.064675	0.12907	0.14135	-0.12274	0.011927	0.35436	0.2815	0.5459	-0.055484	0.055164	0.02252	0.24326	1.236	189.5
0.017292	0.013901	0.063442	0.1514	0.62791	0.59058	0.52414	0.34193	0.043557	0.0052277	0.01376	0.022155	0.026292	0.050729	0.050582	0.03114	0.047451	0.62791	0.29043	0.13252	-0.1579	0.055763	0.32583	0.41	0.51165	0.62248	0.70673	0.39583	0.11267	0.17005	0.13307	0.36121	0.0056294	0.010184	0.075119	0.30909	0.29381	0.22128	0.13683	0.022276	0.00029089	0.0043714	0.0023809	0.0057527	0.024912	0.012956	0.0067962	0.0171	0.13274	0.31158	0.084317	0.21297	0.092738	-0.12944	0.12845	0.13832	0.1252	0.034458	0.049305	0.085613	-0.12049	0.052365	-0.049484	0.1387	0.14134	0.13714	0.12849	0.1305	0.31312	0.27552	0.23739	0.49386	0.043104	0.0098451	0.01693	0.19021	1.3104	211.5
0.016234	0.019314	0.064913	0.15346	0.64814	0.66722	0.59626	0.37724	0.047763	0.0058798	0.0092097	0.02845	0.031643	0.05467	0.056255	0.01983	0.044241	0.66722	0.12392	0.028243	-0.09568	0.050412	0.14186	0.18579	0.24104	0.30341	0.34993	0.55729	0.059199	0.095864	0.11904	0.079394	0.0067256	0.031904	0.035052	0.12346	0.18845	0.17362	0.072093	0.012256	0.0014003	0.0031954	0.01089	0.01445	0.0097219	0.010414	0.010044	0.0052329	0.13747	0.17358	0.044949	0.1366	-0.12576	0.14029	0.0088539	-0.066512	-0.063921	-0.13681	-0.041598	0.010812	0.11888	0.1373	-0.0081139	-0.086592	-0.096277	-0.11071	-0.05567	0.11504	0.26931	0.31798	0.078771	0.41476	0.016596	0.039426	-0.027914	0.12066	1.4029	171.5
0.024483	0.24302	0.3609	0.30824	0.29381	0.32495	0.26014	0.25178	0.21191	0.15786	0.15846	0.18489	0.014103	0.014358	0.014878	0.017764	0.01226	0.3609	0.12482	0.12459	-0.00022885	0.06889	0.13425	0.15532	0.17859	0.20177	0.21723	0.84896	0.14391	0.30678	0.53602	0.80373	0.11408	0.20949	0.19095	0.16599	0.15724	0.14624	0.11966	0.090509	0.081473	0.035328	0.043667	0.0030417	0.0030154	0.0014553	0.0045493	0.0024046	0.14706	0.2739	0.31469	0.26846	-0.085777	-0.11929	-0.11171	-0.082999	-0.032618	-0.062395	-0.074089	0.11363	0.024619	0.12977	0.13392	-0.0041725	-0.027875	0.11314	0.015498	-0.13126	0.063273	0.076961	0.045967	0.13651	-0.055821	-0.05032	-0.053761	-0.030958	1.8877	306.5
0.01057	0.17384	0.1118	0.047253	0.10932	0.31662	0.76472	0.064569	0.017505	0.014302	0.026682	0.02968	0.03738	0.050727	0.073272	0.037955	0.058365	0.76472	0.19759	0.09777	-0.09982	0.040133	0.23672	0.33938	0.48037	0.65068	0.75686	0.25	0.067118	0.15667	0.19412	0.20351	0.021887	0.055738	0.023594	0.053681	0.15581	0.37582	0.03191	0.008909	0.006453	0.0077825	0.0050506	0.010681	0.006626	0.018038	0.0082688	0.015998	0.071289	0.23262	0.071733	0.15289	0.10865	0.12262	0.12081	0.14139	0.13871	0.14039	0.13337	0.098743	-0.012555	0.14142	-0.1363	-0.090409	0.11862	-0.070148	0.13746	-0.12552	0.27073	0.49286	0.24074	0.76966	0.056075	0.18714	0.036735	0.59888	1.0512	321.5
0.0092878	0.049141	0.093031	0.12862	0.092541	0.12926	0.25394	0.14189	0.050715	0.0059144	0.021025	0.0070965	0.011652	0.017679	0.014838	0.0094917	0.0084897	0.25394	0.090441	0.061196	-0.029245	0.037701	0.10971	0.16124	0.23369	0.32263	0.37351	0.45312	0.05747	0.19629	0.20553	0.20269	0.036395	0.047855	0.01195	0.061925	0.043308	0.1213	0.077977	0.01875	0.0014493	0.0027636	0.003026	0.0022635	0.0053785	0.0034975	0.003586	0.0003829	0.29117	0.33637	0.32181	0.31796	-0.13923	-0.10362	0.12931	-0.126	0.026268	0.084246	0.024441	0.13438	0.14132	-0.0063469	-0.14142	0.14114	-0.096835	-0.12606	-0.015149	-0.13214	0.19187	0.12311	0.1677	0.16102	-0.01491	-0.038532	-0.022448	-0.026088	1.6405	262.5
0.0069976	0.08458	0.10156	0.15433	0.093636	0.11885	0.09018	0.20539	0.18525	0.0058093	0.009347	0.004653	0.014387	0.013143	0.0096914	0.012308	0.010857	0.20539	0.088886	0.040773	-0.048114	0.024395	0.11762	0.20533	0.35002	0.54244	0.55724	0.40104	0.10799	0.33061	0.34504	0.37205	0.013543	0.035711	0.028465	0.036482	0.060884	0.04646	0.10329	0.091396	0.0030074	0.0046002	0.0014083	0.0021952	0.0067666	0.001925	0.0013593	0.0028595	0.24446	0.23399	0.23024	0.23709	0.030103	0.13293	0.027539	-0.14142	-0.030771	0.085427	0.11232	0.13547	0.08033	0.13856	0.10215	-0.092697	0.086188	0.087246	0.10697	0.1308	0.41202	0.33441	0.43573	0.39062	0.11391	0.085963	0.1326	0.10728	1.3749	438
0.020439	0.4339	0.55399	0.70272	0.76767	0.79121	0.24094	0.028601	0.0099963	0.012014	0.014998	0.01816	0.02357	0.039029	0.037823	0.012083	0.025073	0.79121	0.43047	0.18013	-0.25034	0.061644	0.47338	0.57241	0.68717	0.80749	0.89682	0.27083	0.092302	0.67159	0.68067	0.76059	0.19653	0.27875	0.35306	0.38183	0.39487	0.11957	0.015668	0.0067265	0.0052001	0.009478	0.012499	0.012203	0.015663	0.010067	0.005357	0.00049555	0.14324	0.37147	0.035354	0.25306	-0.069412	0.11172	0.11349	0.12548	0.12139	0.12822	0.027148	-0.089775	-0.11964	-0.064257	-0.097251	-0.030218	0.034828	-0.017217	-0.0047389	-0.11311	0.31395	0.20239	0.074023	0.46513	0.060356	-0.0244	-0.042272	0.14411	0.94725	197
0.011042	0.22061	0.072825	0.048766	0.030689	0.085919	0.20854	0.47544	0.79604	0.34455	0.028862	0.074153	0.097325	0.096182	0.075903	0.072194	0.06219	0.79604	0.28747	0.14667	-0.14081	0.04181	0.3416	0.48186	0.6715	0.89806	1.0461	0.29688	0.026784	0.13143	0.13143	0.12729	0.069617	0.016797	0.0069233	0.015117	0.042221	0.10278	0.23437	0.39181	0.16955	0.013957	0.0082167	0.028806	0.02933	0.038353	0.026764	0.02019	0.10017	0.23046	0.083234	0.1652	0.09742	0.027803	-0.14127	0.13746	0.14051	0.13679	0.13652	0.13844	0.13872	0.13797	-0.097492	0.13003	-0.14136	0.10688	0.14062	-0.015881	0.11061	0.36622	0.02713	0.52422	-0.032937	0.10169	-0.048539	0.31711	1.4094	277.5
0.0099316	0.018032	0.027012	0.013999	0.039524	0.44529	0.77148	0.60599	0.22409	0.021534	0.0095413	0.01495	0.018471	0.044799	0.021678	0.030641	0.026519	0.77148	0.2849	0.14582	-0.13907	0.03315	0.3546	0.54836	0.83427	1.1957	1.3574	0.31771	0.063645	0.34194	0.36461	0.38312	0.00664	0.012029	0.0035556	0.019409	0.21872	0.38022	0.29776	0.11041	0.010596	0.0048451	0.0016044	0.0074643	0.0060369	0.0022689	0.006595	0.0035051	0.039196	0.2887	0.055861	0.1838	0.12598	0.080707	0.058752	0.14135	0.14106	0.13681	0.1406	0.13716	0.13876	0.10124	-0.044758	0.064687	0.1397	0.13158	0.06167	0.11484	0.11708	0.34717	0.29934	0.70443	-0.010806	0.052095	0.068972	0.40658	0.69959	211.5
0.017715	0.32077	0.66395	0.25758	0.34982	0.69125	0.62206	0.21826	0.012032	0.011388	0.008587	0.026519	0.035367	0.042779	0.06145	0.036122	0.046869	0.69125	0.38658	0.23433	-0.15224	0.055109	0.43473	0.54959	0.68898	0.84159	0.95759	0.26562	0.04629	0.26104	0.26035	0.30216	0.14584	0.29512	0.13588	0.19859	0.35321	0.31239	0.1072	0.0016562	0.005769	0.0045118	0.0020717	0.008384	0.0021875	0.0088415	0.010359	0.0049164	0.049186	0.31866	0.13613	0.22387	0.088247	-0.0097372	0.0090456	-0.00089239	0.094332	0.11402	0.14112	-0.14064	0.10398	-0.11457	0.044411	0.11983	-0.13068	-0.10538	-0.066222	-0.13948	-0.04153	0.18456	0.15874	0.41398	-0.036973	-0.018501	-0.010484	0.12918	1.5037	197
0.010015	0.047219	0.041719	0.034288	0.34669	0.85825	0.69766	0.25746	0.03041	0.013095	0.012932	0.043289	0.043126	0.074515	0.01928	0.023588	0.025746	0.85825	0.32372	0.15812	-0.1656	0.038142	0.39179	0.57314	0.82705	1.1378	1.3187	0.15104	0.059127	0.35422	0.3723	0.37335	0.019557	0.020506	0.016849	0.17037	0.42166	0.3427	0.12651	0.014947	0.0064302	0.0050544	0.021324	0.016703	0.022347	0.0051443	0.0064249	0.0074563	0.037222	0.28321	0.032311	0.18269	0.13811	0.14015	0.14052	0.14044	0.14077	0.14098	0.14053	0.1402	0.14141	0.11722	0.13743	0.14065	0.10005	0.003151	0.080999	0.053505	0.081528	0.37771	0.069901	0.75925	-0.041643	0.072813	-0.051001	0.47515	0.54298	175
0.0093157	0.22401	0.081166	0.031553	0.10963	0.31371	0.65156	0.3731	0.053807	0.012709	0.01725	0.020052	0.010218	0.026808	0.027899	0.013863	0.019154	0.65156	0.20481	0.10254	-0.10227	0.033159	0.2549	0.39414	0.59958	0.8593	0.97551	0.36458	0.076415	0.4116	0.43623	0.47237	0.028773	0.018806	0.011368	0.053955	0.15405	0.32033	0.18326	0.026422	0.0026957	0.0087561	0.0034077	0.0017804	0.0020935	0.01201	0.0046812	0.009626	0.0851	0.25183	0.094949	0.16917	0.13541	-0.041194	0.075162	0.13853	0.14142	0.13992	0.14103	0.14141	-0.064385	0.1017	-0.10787	-0.13767	0.0078161	-0.11735	0.014834	0.11317	0.24163	0.40536	0.28712	0.62228	0.0024381	0.11717	0.027683	0.39407	1.1731	335.5
0.027138	0.33682	0.48947	0.30038	0.38635	0.43507	0.6149	0.37201	0.032826	0.02558	0.04257	0.03277	0.032374	0.045757	0.034888	0.019213	0.021805	0.6149	0.38384	0.09869	-0.28515	0.070966	0.41039	0.46924	0.53336	0.5962	0.63589	0.29167	0.063479	0.32823	0.37963	0.38643	0.24631	0.31979	0.23068	0.26474	0.25493	0.32589	0.18876	0.018319	0.013899	0.021717	0.02041	0.015129	0.017298	0.019901	0.0023341	0.0049987	0.26253	0.34308	0.05373	0.2777	-0.13689	-0.12744	-0.13974	-0.095852	-0.022602	0.056832	0.10211	0.012049	-0.061498	-0.00078283	-0.12162	-0.11059	-0.095948	-0.0043523	0.0065529	-0.13816	0.15198	0.087009	0.12264	0.24714	-0.034405	-0.053195	-0.026218	-0.0019812	1.4197	168
0.011832	0.15985	0.10588	0.20901	0.18923	0.376	0.37854	0.35505	0.19129	0.033532	0.010091	0.0097985	0.0085057	0.015647	0.010835	0.0066241	0.016535	0.37854	0.21288	0.11042	-0.10246	0.039876	0.25537	0.36705	0.52081	0.70685	0.82192	0.30729	0.22446	0.66637	0.676	0.57543	0.083232	0.049296	0.061861	0.09492	0.18488	0.18588	0.17446	0.094041	0.016504	0.0049665	0.0038832	0.0028537	0.0030068	0.0024155	0.0018202	0.0020444	0.25341	0.33679	0.30322	0.3033	0.020183	0.090095	-0.047024	0.11534	0.13969	0.14142	0.14064	0.13993	0.13846	0.13857	0.079663	-0.12875	-0.020158	-0.10351	-0.093952	-0.035974	0.13702	0.057764	0.19138	0.13564	-0.035291	-0.056424	-0.015799	-0.036133	1.5813	248.5
0.014562	0.22375	0.16572	0.16014	0.10998	0.25184	0.28674	0.078979	0.020271	0.010069	0.009928	0.012464	0.01727	0.01644	0.015487	0.013486	0.011164	0.28674	0.12122	0.035719	-0.085503	0.047591	0.14037	0.18809	0.24947	0.32007	0.37129	0.43229	0.1123	0.29937	0.30583	0.35889	0.12709	0.061942	0.082164	0.055989	0.13379	0.14544	0.02716	0.0059982	0.003911	0.0040916	0.0011744	0.0051626	0.0075991	0.0056972	0.0011552	0.0033994	0.24451	0.24052	0.16127	0.22177	-0.077924	0.001246	-0.13065	0.098445	0.054623	0.10255	-0.13405	0.031211	-0.13134	0.11745	-0.090125	-0.12194	-0.14121	-0.12589	0.13993	0.10729	0.37456	0.24053	0.40473	0.35036	0.093156	0.011313	0.11197	0.080495	1.3428	277.5
0.014018	0.055406	0.17892	0.44311	0.36112	0.69831	0.40553	0.23133	0.022677	0.0096459	0.012212	0.019003	0.039241	0.037667	0.05	0.03158	0.034435	0.69831	0.28599	0.16472	-0.12127	0.04891	0.32936	0.43658	0.57301	0.72856	0.84307	0.33333	0.076835	0.25394	0.16507	0.3238	0.013517	0.065292	0.22061	0.18287	0.34934	0.21261	0.058992	0.0012989	0.0033699	0.0037777	0.0019806	0.019906	0.0053134	0.01079	0.0078977	0.0081329	0.089818	0.27694	0.11521	0.19326	0.078366	0.023475	0.1243	0.10436	0.11856	0.067424	-0.02184	-0.039877	-0.13525	0.13594	-0.1355	0.10243	-0.13122	-0.0988	-0.11563	-0.018062	0.37981	0.24398	0.15768	0.44069	0.13805	0.015014	-0.0065694	0.17672	1.4799	270
0.017931	0.18621	0.20259	0.48639	0.38044	0.73425	0.42037	0.23951	0.029409	0.01358	0.017972	0.034146	0.061573	0.062758	0.065194	0.030989	0.032421	0.73425	0.22178	0.056021	-0.16576	0.053638	0.25076	0.32043	0.40591	0.5004	0.57203	0.5	0.077942	0.12207	0.11074	0.16014	0.15097	0.052017	0.13512	0.13525	0.21686	0.21059	0.12196	0.015059	0.0075983	0.0085698	0.0087555	0.017397	0.035845	0.030707	0.0076947	0.010213	0.13215	0.18377	0.038045	0.1496	-0.13128	-0.056175	-0.13979	-0.071909	-0.095433	0.0033714	0.0982	0.091998	-0.11832	-0.092162	-0.11174	0.030526	-0.0052769	-0.086085	0.14142	-0.12656	0.14591	0.15155	0.082838	0.27871	-0.02304	-0.02525	-0.035254	0.03398	1.7739	190
0.016865	0.074515	0.2624	0.3571	0.46822	0.73131	0.28826	0.24996	0.29684	0.16183	0.28474	0.2699	0.049017	0.047084	0.038523	0.029485	0.023419	0.73131	0.36578	0.17905	-0.18674	0.076407	0.38537	0.42788	0.47255	0.51431	0.53493	0.17708	0.17872	0.33113	0.54806	0.56815	0.036789	0.1307	0.15055	0.16001	0.12533	0.11605	0.12274	0.14585	0.080367	0.14046	0.13281	0.0221	0.015279	0.012022	0.0064587	0.0069435	0.058077	0.15221	0.053976	0.1311	0.1346	0.12376	0.11417	0.14005	0.11399	0.13774	0.14142	0.14065	0.12733	0.13566	0.1388	0.072621	-0.040866	-0.00096528	-0.087486	-0.099884	0.45242	0.0080154	0.21302	0.27752	0.14408	-0.046671	0.0037215	0.024934	1.7565	139.5
0.017369	0.08351	0.26954	0.36218	0.4742	0.74154	0.29152	0.25149	0.29949	0.16282	0.2871	0.27442	0.055777	0.052967	0.045632	0.028019	0.022763	0.74154	0.22109	0.066777	-0.15431	0.066515	0.23946	0.28093	0.32746	0.37461	0.40758	0.38542	0.11895	0.21556	0.34162	0.36115	0.041653	0.13171	0.18672	0.17543	0.19734	0.10679	0.056106	0.045746	0.032367	0.044445	0.035587	0.017324	0.018767	0.018814	0.0092464	0.0032578	0.087405	0.17427	0.025738	0.13035	-0.039275	0.071322	0.084699	-0.027228	-0.076337	-0.071936	-0.094423	-0.087679	-0.012695	0.0063457	0.097948	-0.07455	-0.0050632	-0.13074	0.12207	-0.023799	0.35078	0.20552	0.052514	0.38584	0.075234	-0.01883	-0.04316	0.096833	1.5377	146
0.017789	0.18968	0.29248	0.22249	0.41619	0.54558	0.66254	0.70061	0.63093	0.49051	0.40999	0.34922	0.050497	0.014307	0.015906	0.011244	0.020434	0.70061	0.5865	0.31491	-0.27158	0.079207	0.61347	0.67147	0.73123	0.78549	0.80633	0.22917	0.18465	1.0604	1.1927	1.2644	0.028209	0.032292	0.12582	0.20869	0.27252	0.32903	0.34585	0.31072	0.2409	0.2016	0.17149	0.0248	0.0019557	0.001664	0.0058408	0.0020338	0.078293	0.34208	0.12544	0.2553	0.062451	0.086134	0.0019551	0.11579	0.12035	0.12734	0.1348	0.13773	0.14125	0.1397	0.1414	0.14126	0.00015021	-0.13509	0.076809	-0.13505	0.025524	0.050487	0.022726	0.30952	-0.054993	-0.044919	-0.057614	0.054931	1.6991	277
0.012413	0.25313	0.26783	0.065201	0.26967	0.43471	0.46254	0.37077	0.2403	0.11658	0.23025	0.30006	0.089549	0.0081304	0.0091574	0.009593	0.0095194	0.46254	0.34599	0.1639	-0.18209	0.050891	0.39532	0.51582	0.66677	0.83667	0.9638	0.21875	0.15391	1.0425	0.9256	1.1982	0.042656	0.086163	0.016608	0.13294	0.21346	0.22725	0.18264	0.11816	0.057959	0.11336	0.14743	0.044058	0.00094072	0.0025769	0.0041962	0.0042815	0.21726	0.26879	0.18097	0.23927	-0.058229	-0.14107	0.099117	0.13643	0.14142	0.14074	0.13746	0.13966	0.12597	0.1381	0.1407	0.13896	0.096397	-0.13666	0.14135	0.14125	0.32773	0.034515	0.29551	0.20165	0.058018	-0.048124	0.054556	-0.0084568	1.9398	263.5
0.013599	0.10834	0.14526	0.13024	0.26946	0.25335	0.41297	0.37232	0.40988	0.29318	0.25125	0.33662	0.0070567	0.0067239	0.012313	0.01183	0.011503	0.41297	0.3654	0.17892	-0.18648	0.060764	0.40297	0.49007	0.59161	0.69869	0.77873	0.34375	0.29138	1.192	1.251	1.3106	0.054267	0.062119	0.048539	0.13506	0.12445	0.2042	0.18319	0.20166	0.14403	0.12348	0.1657	0.00095823	0.00083581	0.0022889	0.002461	0.0035979	0.26862	0.29504	0.22935	0.27912	-0.14116	-0.11011	0.0055474	0.11628	0.14098	0.13271	0.13888	0.13896	0.14082	0.14037	0.13834	-0.11723	0.14076	-0.13707	0.022385	0.14118	0.29152	-0.027997	0.24714	0.15361	0.034447	-0.039241	0.024377	-0.019867	1.9401	283.5
0.017863	0.1525	0.24163	0.23841	0.36102	0.63573	0.45648	0.50864	0.26749	0.10918	0.057457	0.0056198	0.012729	0.012034	0.015339	0.019602	0.018796	0.63573	0.2703	0.17882	-0.091476	0.049289	0.31081	0.41073	0.53749	0.68167	0.78818	0.39583	0.079895	0.38242	0.51212	0.51833	0.079918	0.10663	0.1049	0.12364	0.16441	0.24432	0.25226	0.13427	0.055053	0.030543	0.0013233	0.001791	0.00041002	0.003549	0.0029412	0.0077799	0.086515	0.25709	0.1777	0.20104	0.022547	-0.055953	-0.084845	-0.11991	-0.093114	0.047584	0.129	0.11458	0.10931	-0.0024812	-0.066753	0.10125	0.092759	0.10549	-0.096027	0.13899	0.18242	0.14775	0.076143	0.25146	-0.012078	-0.025167	-0.053998	0.028255	1.6813	181.5
0.016863	0.42942	0.69123	0.6012	0.52417	0.48152	0.43557	0.51692	0.35937	0.39239	0.27833	0.31178	0.055425	0.0091355	0.010134	0.015434	0.013625	0.69123	0.13156	0.081941	-0.049619	0.078695	0.13779	0.1512	0.16508	0.17775	0.1829	0.83854	0.15973	0.41492	0.46996	0.64608	0.06008	0.10534	0.093459	0.12949	0.20866	0.13167	0.026916	0.024276	0.021252	0.016912	0.014661	0.0040538	0.0002899	0.0030061	0.0032457	0.0013534	0.097346	0.21689	0.14615	0.16431	0.06581	0.061732	-0.0048499	-0.035421	0.12911	0.13082	-0.13191	0.0093441	0.1309	0.11534	0.13907	0.12139	0.12993	0.039019	0.098282	0.1377	0.12054	0.26891	0.078071	0.28713	-0.04213	0.023011	-0.0512	0.064912	1.5432	230.5
0.012494	0.11259	0.15336	0.13943	0.30181	0.36858	0.38641	0.35032	0.32922	0.29449	0.20615	0.1687	0.0043394	0.011431	0.0075725	0.011778	0.014426	0.38641	0.34131	0.187	-0.15431	0.051646	0.38883	0.50439	0.64831	0.80951	0.93068	0.25	0.26503	0.93894	1.0071	0.72042	0.02722	0.030914	0.061898	0.15463	0.19291	0.19561	0.17314	0.16286	0.14535	0.10187	0.084912	0.0008304	0.0014503	0.0014016	0.0041154	0.0043957	0.26812	0.3119	0.25881	0.29207	-0.14078	-0.014256	0.12744	0.091388	0.06915	0.10477	0.13329	0.13214	0.13498	0.13347	0.11133	0.037085	0.1314	0.022946	0.032731	-0.043492	0.279	-0.013962	0.18097	0.1356	0.02541	-0.050639	-0.011571	-0.031813	1.8877	211
0.01893	0.49518	0.37642	0.29575	0.18596	0.16116	0.33631	0.44946	0.46073	0.3248	0.36487	0.38417	0.019687	0.0072024	0.011212	0.007522	0.010882	0.49518	0.38746	0.23796	-0.1495	0.062892	0.42437	0.50908	0.60642	0.70761	0.78189	0.38021	0.16646	0.99016	0.98591	1.0621	0.17963	0.098368	0.14064	0.1049	0.082114	0.17453	0.22942	0.23052	0.16068	0.18104	0.18954	0.0069147	0.0020778	0.0025553	0.0025961	0.0014828	0.09507	0.23331	0.2077	0.212	0.033081	-0.022867	-0.12324	0.0038037	-0.11265	0.077789	0.095509	0.11837	0.13206	0.12846	0.13544	0.14015	0.043919	-0.14119	0.12105	0.099102	0.2095	-0.072977	0.20211	0.15062	0.00051016	-0.045561	0.00089161	-0.024052	1.9552	270.5
